"459268683,2025-09-14T06:39:33Z,1404/06/23 10:09,سهامدارکرمان,sahamdarkerman,twit,#کرمان من امروز رنج مثبت کشیدم ولی کسی همراهی نکرد. متاسفانه بخاطر بدنام بودن منتسبین این سهم بازار اقبالی به آن ندارد."
"459268673,2025-09-14T06:39:22Z,1404/06/23 10:09,Hosin,hossin12,twit,#شاخص_بورس ورود پول حقیقی به بازار ۳۳۰ میلیارد تا این لحظه"
"459268639,2025-09-14T06:37:01Z,1404/06/23 10:07,فارنهايت,mat_mat,twit,#ودی \nاین سهم رو فقط سپاهی میتونه بالا ببره ولاغیر"
"459268632,2025-09-14T06:36:42Z,1404/06/23 10:06,اکبری,iran2012ha,twit,#شصفها \nچه خبر از پتروشيمي اصفهان؟"
"459268628,2025-09-14T06:36:36Z,1404/06/23 10:06,آینده نگر بازار,aza59229,quote,#شاخص_بورس ...\n\nبه این مبالغ اندک ورود نقدینگی نمیگویند !\n\n260 میلیارد تومان ؟\n\n10 برابر این مبلغ هم ورود نقدینگی نیست .\n\n..."
"459268625,2025-09-14T06:36:35Z,1404/06/23 10:06,ali50,ammhms,twit,#دانا زیان ده ترین سهام و بی صاحب ترین سهام \nهم امروز صف خرید یا مثبت بالا هستند ولی این \nصاحب مرده تکان هم نمی خوره .\nواقعا حقوقی این سهم در دنیا لنگه نداره و ........"
"459268622,2025-09-14T06:36:35Z,1404/06/23 10:06,Pedarjepeto,piinokio,twit,#وسین  تحرکاتی توی سهم دیده میشه شاید سیراب شدن از مال حرام وقت حرکتش باشه رصد کنید حجم زد سریع سوار شوید"
"459268594,2025-09-14T06:35:18Z,1404/06/23 10:05,blacknwhiteagle,hadiox,twit,#شپدیس \nبرای هر سهم ۳۸۰۰ تومان تقسیم شد"
"459268575,2025-09-14T06:34:53Z,1404/06/23 10:04,namdar1404,naamdar1404,twit,#شاخص_بورس كل بازار قفل صف خريده و بجاي مقاومت بيجا و دري وري گفتن سهمايي كه فرصت ميده رو بخر و جلوي ضرر و بگيري هرجا خوبه … بازي عوض شده و توافق و ارتباط با دنيا قطعيه"
"459268572,2025-09-14T06:34:30Z,1404/06/23 10:04,جزیره,saeieied1369,twit,#حتوکا عرض ادب دوستان سود سهام برای شما واریز شده؟؟؟  برای من توی سامانه ذینفعان نشسته ولی هنوز ب حسابم نیومده....!!!!!!"
