"458068742,2025-06-09T06:23:34Z,1404/03/19 09:53,BAHRAMH,bahramho,twit,#شاخص_بورس به نظرم بازار امروز بشدت هیجانی است‌، فکر کنم‌ نگران‌ ماشه هستن که بچکونه و دارن خودشون هاراگیری میکنن ، شاید خرید سهام‌ ارزشمند از صف های فروش منطقی تر باشه تا فروش در منفی ها ولی نقدینگی ندارم‌ و فقط تماشا می‌کنم ، این نیز بگذرد . ۱۴۰۴/۰۳/۱۹"
"458068736,2025-06-09T06:23:28Z,1404/03/19 09:53,داریوش,mmohammadiii,twit,#خودرو \nفقط روزانه میلیاردها تومن پول بی زبون از بغل معاملات خودرو و سایپا میره تو جیب دولت و کارگزاریها، بدون هیچ نفعی برای سهامدار 🤔🙄"
"458068729,2025-06-09T06:23:16Z,1404/03/19 09:53,حسین بخششی,hossein1615,twit,#شتران حاضرم پولم در این بازار صفر بشه ولی دست حقوقی یک سهم ندهم."
"458068723,2025-06-09T06:23:15Z,1404/03/19 09:53,Pedarjepeto,piinokio,quote,شنا نگران زیان من نباش. سرت تو پرتفوی خودت باشه که هر جا رفتی ناراضی بودی"
"458068714,2025-06-09T06:23:05Z,1404/03/19 09:53,Ab,asghar21,twit,#ثشاهد دارن تو شرکت فضولات انسانی تولید میکنن. احتمال زیاد"
"458068676,2025-06-09T06:22:28Z,1404/03/19 09:52,شیر دریا,signal2000,twit,#خمحرکه سلام دوستان و سهامداران  مظلوم هم وطنان  به خدا اینا ایرانی نیستند سهم بعد مجمع با منفی باز میشه بعد 5 سال"
"458068667,2025-06-09T06:22:12Z,1404/03/19 09:52,هژیر,hsja99,twit,#شاخص_بورس ده هزار تا منفی \nما که گفتیم \nرنگی نشید \nاحتیاط"
"458068638,2025-06-09T06:21:27Z,1404/03/19 09:51,شارلوت,saeedpormand,twit,#شلرد دم اقای  کلاهدوز  هم  گرم....  امیدوارم   دلت شاد و  تنت  سلامت.. درد و بلات بخوره  تو سر  نوسانگیران  بطاهر سهامدار"
"458068629,2025-06-09T06:21:16Z,1404/03/19 09:51,bours press,borsee2,twit,#مبین \nمواظب سهم ارزشمند با پی بر ای ۴ و تقسیم سود بالا باشید. مجمع تقسیم سود ۲۵ تیرماه هست.😘"
"458068622,2025-06-09T06:21:04Z,1404/03/19 09:51,مسعود,masoudforozanfa,quote,آژانس شيشه اي"
