"460096082,2025-11-03T06:46:55Z,1404/08/12 10:16,Ali. B,ali.balaghi1399,quote,چه فایده ایی داره ؟\nوقتی ذره ایی در پرتفوی ما تاثیر نداره و از ضرر ما کم نشده\nواقعا آدم نمیدونه چی بگه....."
"460096075,2025-11-03T06:46:36Z,1404/08/12 10:16,Loghi,loghi,twit,#وبملت ⭕️⭕️⭕️⭕️ شاخص کل بورس ایران سقف خود را شکست و یک رکورد جدید زد!\n\nاز 3 میلیون و 259 هزار واحد عبور کردیم.\n\n@twitter_bourse🐦"
"460096070,2025-11-03T06:46:21Z,1404/08/12 10:16,Loghi,loghi,twit,#فولاد ⭕️⭕️⭕️⭕️ شاخص کل بورس ایران سقف خود را شکست و یک رکورد جدید زد!\n\nاز 3 میلیون و 259 هزار واحد عبور کردیم.\n\n@twitter_bourse🐦"
"460096066,2025-11-03T06:46:14Z,1404/08/12 10:16,مهسون,majidzadss0910,twit,#چافست عرضه اولیه نخریدچافست حکم عرضه اولیه است"
"460096061,2025-11-03T06:46:08Z,1404/08/12 10:16,Mohammad,maten1,twit,#خکاوه \nاز امروز خریدهای خوبی روی سهم شروع شده ... جایگاه این سهم همه میدانند اینجاها نیست این سهم هم مثل شمواد باید گزارشات خوب خودش را کدال کنه"
"460096058,2025-11-03T06:46:08Z,1404/08/12 10:16,Loghi,loghi,twit,#خودرو ⭕️⭕️⭕️⭕️ شاخص کل بورس ایران سقف خود را شکست و یک رکورد جدید زد!\n\nاز 3 میلیون و 259 هزار واحد عبور کردیم.\n\n@twitter_bourse🐦"
"460095625,2025-11-03T06:34:22Z,1404/08/12 10:04,Reza,malbakhte1399,retwit,#شاخص_بورس مرغ بفروشی بزاری تو بورس \nیک ماه دیگه مرغ فروشی افتتاح میکنی \nتارگت شاخص ۸۰ میلیون"
"460096045,2025-11-03T06:45:48Z,1404/08/12 10:15,reza,poraani,twit,#شیران با سلام\nبه نظر من شاخص کل در سطحی قرار گرفته که اگر قادر به عبور نباشه مجددا اصلاح قیمتی و زمانی در انتظار هست ولی اگر از این سطح با قدرت عبور کند رشد شارپی دیگری دور از انتظار نیست.. بنابر این تکلیف این سطح نیاز به گذشت زمان چند روز دارداین زمان برای سهم شیران مهم هست.. اگر اصلاح در کار بازار باشد فعلا سهم باز نمیشه تا متحمل افت بازار نشه ولی در صورت عبور پس از چند روز سهم باز میشه و به روند رو به رشد ادامه میده\nنظر شخصی است 00 هر کسی مسیول تحلیل خودش در سود یا زیان معامله میباشد..با احترام\nاین رو چند روز پیش گفتم\n\nلایک نخورده است"
"460096033,2025-11-03T06:45:23Z,1404/08/12 10:15,کوروش,monsieur,twit,#فن_افزار"
"460096026,2025-11-03T06:45:21Z,1404/08/12 10:15,امیرهوشنگ اقبالی مقدم,jafar0023,twit,#ذوب خوشبختانه دیروز در کف قیمتی نزدیک 4میلیارد تومن پولم رو درگیر کردم الانم تو ی سودم و نمیفروشم به تنهایی یک حقیقی هستم که  نزدیک فقط 200 میلیون سهم ذوب دارم یعنی حوالی 7 میلیارد .... الانم هیچ نگران نیستم چون بازار رو به صعوده و رشد حتمیه"
