"466163917,2026-09-22T11:33:44Z,1405/06/31 15:03,Flower,flower123,quote,در طول تاریخ، امریکا با کشوری که سالها مشکل داشته بدون تغییر اساسی  طوری که خیالش برای همیشه  ازش راحت باشه هرگز روابط عادی ایجاد نکرده و همش سیاستی بیش نیست"
"a0e26e07-4796-42c1-87b4-531b65dafc08,,,,,all,"
"466163913,2026-09-22T11:33:35Z,1405/06/31 15:03,مجید ح,nima50,twit,#شاخص_بورس نرخ ۸۵ هزار تومنی هر کیلو گندم روی میز شورای قیمت گذاری \nقیمتی که توسط بنیاد ملی گندم کاران اعلام شده \n\nشما تصور کن ۷۵ تومن هم تایید بشه یعنی ۵۰ درصد رشد نسبت به امثال \nآیه را خود بخوان و بعد  اقدام بفروش دارایی کن \nاز این اصلاح بخش ، به بخش در بازار بهره ببرید"
"466163895,2026-09-22T11:33:07Z,1405/06/31 15:03,Mohsen kazemi,mohsenkazemi99,twit,#ثپردیس \n اعلام وضعیت\n #ثپردیس 490 صف فروش 31 شهریور۱۴۰۵\nوقتی حقوقی یه‌دفعه ۵۰ میلیون سهم می‌فروشه، سهامدار می‌مونه و هزار تا سؤال 😅\n\nبفروشیم؟ بمونیم؟ جابه‌جا کنیم؟ یا فقط نگاه کنیم ببینیم چی میشه؟\n\nتصمیم سختیه واقعاً... مخصوصاً وقتی بازار خودش پر از ابهامه.\n\nامیدوارم بهترین تصمیم رو بگیرید و هر کاری کردید \n فردایی بهتر پیش روتون باشه 🌱 ❤️🤝"
"466163869,2026-09-22T11:32:42Z,1405/06/31 15:02,Donyasoud,a13524355,twit,#وبملتسهم های دیگه اگر 20الی30درصد هم اصلاح کنن میگیم اشکالی نداره چون خیلی تو این مدت سود ساختن ولی این داغون سودی نساخته وهر روز منفی"
"466163862,2026-09-22T11:32:34Z,1405/06/31 15:02,کبیر,kabirrr,quote,فرق هست مدیرعامل موهبتی باشه یا دوزاری مثل عبداللهی که باور کن نمیدونه اصلا ارزش بازار سهم چی هست ، فقط نشسته بیمه نامه صادر میکنه مطالبات درست میکنه فکر کرده افتخاره"
"466163849,2026-09-22T11:32:18Z,1405/06/31 15:02,مهدی ,sabr200,twit,#خساپا 🔴روبیو: \n\nبرای دیدار با هیئت ایرانی در سازمان ملل آمادگی داریم."
"466163843,2026-09-22T11:32:07Z,1405/06/31 15:02,reza5889,reza58890,twit,#کالا سلام وقت بخیر\nببخشید دوستان ایا سهام کالا افزایش سرمایه خودشو رو انجام داده یا خیر، ممنون میشم اطلاع رسانی انجام بدین"
"466163840,2026-09-22T11:31:51Z,1405/06/31 15:01,کوشا,psg100,twit,#تپکو یه سری ها از یه کلاهبردار صحبت میکردند(بادکنک زنجانی) ، چی شد!؟\nهفته پیش هم هشدار داده بودم که به شایعات توجه نکنید.\nاین سهم یکی از آشغال ترین سهم ها در بازار سرمایه اس.\nفقط باید با آگاهی و سواد اقتصادی خوب خرید و فروش کنید.\nموفق باشید و پرسود"
"466163831,2026-09-22T11:31:33Z,1405/06/31 15:01,میعاد,miady,twit,#شپلی هیات ایرانی با اختیارات کامل برای مذاکرات در نیو یورک حضور دارد. ایران پیشنهاد داده تنگه را 7 روز بطورکامل بازکند، مشروط براینکه، تحریم ها لغو شود"
"466163828,2026-09-22T11:31:19Z,1405/06/31 15:01,مهدی ,sabr200,twit,#شپنا 🔴روبیو: \n\nبرای دیدار با هیئت ایرانی در سازمان ملل آمادگی داریم."
