"464598939,2026-07-15T08:36:16Z,1405/04/24 12:06,صابر 123456,saber123gh456,twit,#وصندوق میخوای میزان فیک بودن معاملات وصندوق رو برات حساب کنم ؟!\nبرای اینکه کل سهم حقیقی ها در سهم فارس 4 بار دست به دست بشه به حدود 8 سال زمان نیاز داره \nدر وصندوق  این کار در 50 روز  انجام شده \nحالا خودت میزان درصد فیک بودن معاملات وصندوق رو  حدس بزن"
"464598928,2026-07-15T08:35:45Z,1405/04/24 12:05,همتا,hamta405,twit,#سکرما \nزنگ بزنید امور سهام و ناظر بازار \nچه کاریه رنج میزنی حقوقی ادم نیستی مگه تو کل سیمان صف خرید و مثبت معامله میشه"
"464598915,2026-07-15T08:35:33Z,1405/04/24 12:05,تک سهم خور,salam1367,quote,مثل دفعه قبلی اگه چهل درصد رفتی ضرر اون وقت میبندن \nخدا لعنت کند اون افرادی رو که این چنین دارن مواد غذایی و دارویی رو گرون میکنند (ما قبل گرونی ها نمی تونستیم بخریم حالا که اصلا )که سهامشون بعد پنچ شش برابر شدن هنوز صف خریدن و سهام گوه ما رشد نکرده ده درصد ریختند خزامیا پکویر پتایر فالوم پکرمان ونیرو سهم غذایی ما هم غگیلا زپارس لعنت به همشون"
"464598900,2026-07-15T08:34:59Z,1405/04/24 12:04,دنیای بورس,samandana,twit,#سبهان بزودی قیمت 1200 تومان را خواهد دید."
"464598896,2026-07-15T08:34:51Z,1405/04/24 12:04,محمد,mo565986,twit,#نماد    اردر حمایتی قوی روی صفر تابلو.....................   سهم صاحب داره"
"464598891,2026-07-15T08:34:49Z,1405/04/24 12:04,شارلوت,saeedpormand,twit,#شلرد شاید 10 بار  به  250  یا 260 یا 300 رسید و من یکی آدم نشدم و باز برگشت..  اقا حقمه  بچزم...حقمه هر کی از راه میرسه  بریزه رو من بگه   نفودی و  شار تاتان...  هر کی  50 تومن  در اورده  بیاد بگیره رو من. و  بگه و بره.... بیا داداش  بگو که حقمه......"
"464598877,2026-07-15T08:34:31Z,1405/04/24 12:04,HEAT EXCHANGER,jpjjpjpikpoipo,twit,#شلرد \nشاید این شلرد امتحانیه که خدا داره مار رو ...😱😱😱😰😳😳😳"
"464598866,2026-07-15T08:34:09Z,1405/04/24 12:04,همتا,hamta405,twit,#شاخص_بورس سکرما. بهترین سهم سیمانی که در آینده بیشترین رشد رو‌ خواهد کرد \nسیمانی ها مورد توجه بازار هستند"
"464598858,2026-07-15T08:34:03Z,1405/04/24 12:04,Habib47,shadmani,twit,#وبملت \nوبملت طلاست\nامروز هم بدون نگرانی اضافه کردم\nهوالرزاق🙏💜"
"464598852,2026-07-15T08:33:43Z,1405/04/24 12:03,Shayan,shayankhan80,twit,#خبرنا توی مجمع مثل چوب خشک میشینین واعتراغ نمی کنید 6 ملیارد پاداش برای چی ماهی یه جلسه میزارن وبه ریش سهم دار میخندن ونهارشون از جیب سهام دار میخورن ومیرن"
