"462239786,2026-02-14T07:04:18Z,1404/11/25 10:34,Hosin,hossin12,quote,#شاخص_بورس نابلدها وقتی که صف خرید فکر می کنن فرصت خریده، ولی فرصت خرید اینه که الان می بنی ، تا ۳ روز اینده متدجه میشید"
"462239782,2026-02-14T07:04:15Z,1404/11/25 10:34,ایرانی,irani0,twit,#خودران \nآفرین به خودران، سفت و محکم وایساده و تا الان بازی نخورده"
"462239777,2026-02-14T07:04:14Z,1404/11/25 10:34,r.j 23,3621re,twit,#ثتوسا ثتوسا همیشه تو بازار های بد و جنگی جولان میداده. الان عمدی دارن میارن پایین."
"462238649,2026-02-14T06:37:13Z,1404/11/25 10:07,arastoo,masteraccount,retwit,#شاخص_بورس دیگه بعد از6سال  اگه شاخص به 20M  هم برسد دیگه کسی به پول 6سال قبلش هم نخواهد رسید."
"462239260,2026-02-14T06:52:45Z,1404/11/25 10:22,ر,rpouya,retwit,#شاخص_بورس بورس ایران جیب ۹۰ درصد حقیقی رو می زده ، ۵ درصد حقیقی به زور حفظ سرمایه می کنند و در نهایت ۵ درصد دیگه اگه وصل نباشند ، به زور سود اندکی می کنند.\n\nچه معنی داره رعیت به فکر سهامداری باشه ؟!"
"462239753,2026-02-14T07:03:53Z,1404/11/25 10:33,milad,miladm111a,twit,#شکف باید حضوری برای فروش سهام در بازار توافقی به کارگزاری بریم ، کسی با روالش آشنا هستش که چه قیمتی برای فروش اعلام کنیم؟"
"462239357,2026-02-14T06:56:04Z,1404/11/25 10:26,هنرمند,mahmood1774,retwit,#شاخص_بورس فرصت خروج غنیمت بدونید"
"462239727,2026-02-14T07:03:33Z,1404/11/25 10:33,Trading,elmanyashil,twit,#قجام هیچ کاری به منفی شدن بازار نداشته\nبا جریان پول قوی سهم بخرید"
"462239718,2026-02-14T07:03:08Z,1404/11/25 10:33,Peyman2020,peyman20202020,quote,#شاخص_بورس ...................."
"462239704,2026-02-14T07:03:04Z,1404/11/25 10:33,M150150,saeed150150,twit,#شاخص_بورس \nشما همین وبملت رو نگاه کنید تا حساب کار دستتون بیاد که بازار رو دستکاری میکنن.\nوبملت 1 میلیارد سهم تو صف خرید فروخت و فعلا 400 میلیون خریده.\nیکساعت دیگه همین پیام رو ریپلای میکنم که ببینیم دستکاری درست بوده یا نه"
