"457071571,2025-04-23T06:21:04Z,1404/02/04 09:51,imaN zand,iman0096,twit,آشغال ترین سهم بازار با اختلاف"
"457071567,2025-04-23T06:21:03Z,1404/02/04 09:51,ولی,nimajavadi70,twit,#ثرود جناب اقدسی امروز خودت را به رخ این جماعت سمپاش بکش ویک صف خرید خوشگل انجام بده تا این یاوه گویان در رهاورد بلکه بروند وگم شوند ببینم چکار می کنم  منتطرم"
"457071564,2025-04-23T06:21:01Z,1404/02/04 09:51,Iglesias,iglesias,twit,#خودرو من این سهم رو ندارم اما دوستانی که درصدد تخریب سهم هستند دنبال چی هستند؟ مثلا با ضرر هموطنتون چی عاید شما ها میشه آخه؟ مردم ایران حسود ترین مردم جهان هستند"
"457071558,2025-04-23T06:20:57Z,1404/02/04 09:50,Khosro.maleki,khosro.maleki,twit,#وگستر با اولین مثبت خارج شید که دوباره گیر نکنید سرکه نقد به از حلوای نسیه"
"457071551,2025-04-23T06:20:53Z,1404/02/04 09:50,حسین خان,hoos1319,quote,کاوه  جان ...خیلی  جناییش کردی ....و خیلی  احساسی.... میتونست  بیاد بگه  سهامداران  فعلا توقع نداشته باشن.... صبوری کنن... نه اینکه  میریم بازار بالا و ....و.....و.....  .... هر کسی  بنطرم میتونه مفید باشه حتی با  حضور نیافتن در جلسه یا حتی یک  توییت"
"457071546,2025-04-23T06:20:51Z,1404/02/04 09:50,الهام,33160619heb,twit,#وبملت بدوووووووووو از خرید جااااااا نمونیییییییی"
"457071543,2025-04-23T06:20:50Z,1404/02/04 09:50,تریدر 1,bahraminanlo,twit,#وتجارت طلای 8 م خریدار داشت سهام 50 تک تومنی التماس فروش میکنی 5 سال زجر کشیدی باز بس نیست"
"457071534,2025-04-23T06:20:40Z,1404/02/04 09:50,میثم,meysamghasemian,twit,#فاسمین فاسمین نزده میرقصه"
"457071508,2025-04-23T06:20:11Z,1404/02/04 09:50,امین,aminarabi,twit,#ولیز شاخص کل نشان از صعود تا 3400 میده"
"457071499,2025-04-23T06:19:57Z,1404/02/04 09:49,Soheil110110313,soheil110110313,quote,احسنت✨️"
