"465151146,2026-08-11T07:26:45Z,1405/05/20 10:56,محمدرضا شفیعی,mn9313616,quote,NAV سهم اصلا باشه 20000 تومن\nبا این حقوقی تشنه نوسانگیر که داره با بالا پایین کردنه سهم تو کانال 80 تا 120 چند برابر سهامداری که با سهم پیمان اخوت بستی، سود میکنه، چرا سهم باید برسه به NAV خودش\nاصلا کل نیروگاه های برق کشور برای کرمان، تا زمانی که حقوقی و بازیگر با نوسان چند ده برابر از سهامدارای بلند مدت مثل شما که به قول خودتون با شاخص 3 میلیون قیمت کرمان خیلی بالاتر از قیمت کرمان با شاخص 6 میلیون، سود میکنن چرا باید سهم رو ببرن بالا؟!!!!!!!\nشما و دیگران که تشویق به سهامداری میکنید خیلی وقت ها خودتون جواب خودتون میدید، خیلی وقتها خودتون نقد میکنید، خیلی وقتها توجیه میکنید"
"465151140,2026-08-11T07:26:42Z,1405/05/20 10:56,sameti_shakor,shakor_sa61,quote,باید به سهامیاب تبریک گفت که شما با ۸۴میلیارد سود یکی از سهماتون براش کامنت میزارید ، من بودم حتما یکی رو استخدام میکردم کامنتهای سهامیابو بخونه خلاصه کنه بیاره تو استخر برام ارائه کنه ، شایدم شما داری از طرف همون سهامدار اصلی کامنت میزاری ؟ در هر صورت دمت گرم اینجایی \nموفق باشید - سهامداری که فقط ۲۰۰ میلیون تومن بانک ملت داره"
"465151134,2026-08-11T07:26:37Z,1405/05/20 10:56,Sisa bours,mardon,quote,صفش میگه از موتوری جنس نگیرید"
"465151132,2026-08-11T07:26:36Z,1405/05/20 10:56,اژدر عموجانی (اژدر عمی سابق),khavari2025,twit,#افران \nجالبه ۴ درصد حباب منفی داره"
"465151117,2026-08-11T07:26:12Z,1405/05/20 10:56,نیما ایمانی,eiman2002,twit,#ونیرو 579 ریال سود خالص 22درصد افزایش"
"465151114,2026-08-11T07:26:04Z,1405/05/20 10:56,امیرعلی محقق,sh.amirali92,twit,#توریل \nیک کد حقیقی ۱۷ میلیون برگ سهم روی قیمت ۲۷۰ تومان خرید کرده.\n۴۰۵.۰۵.۱۹"
"465151109,2026-08-11T07:25:55Z,1405/05/20 10:55,Varazm,varazm,twit,#بجهرم ؛ پیش‌گشایش های میلیاردی بجهرم"
"465151098,2026-08-11T07:25:37Z,1405/05/20 10:55,یزدان ابراهیمی,yazdanebrahimi,twit,#شاخص_بورس \n\n۷۰٪ سبز"
"465151093,2026-08-11T07:25:35Z,1405/05/20 10:55,ali.m,mic112,twit,#کزغال به کجا میری بازیگوش"
"465128271,2026-08-10T10:04:50Z,1405/05/19 13:34,بورس۲۰,bououors20,retwit,#بترانس \nخوب تجمیع نهایی و ورود پول هوشمند و کف سازی قطعی و نهایی در محدود ۳۰۲۰ . شاید هنوز نشناختیم این سهمو . پولبکش رو هم زد . حالا دیگه همه چیز برای رشد شارپ آماده شده ..."
